ASN,Client Prefix,NAT,Spoof Private,Spoof Routable,Adjacency Spoofing,Date
3320 (DTAG),84.141.23.x/24,yes,blocked,blocked,none,2017-08-20
3320 (DTAG),2003:ce:c3xx::/40,no,blocked,blocked,/56,2017-08-20
3320 (DTAG),46.83.47.x/24,yes,rewritten,rewritten,none,2017-08-20
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/56,2017-08-20
3320 (DTAG),46.83.47.x/24,yes,rewritten,rewritten,none,2017-08-20
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/56,2017-08-20
31334 (KABELDEUTSCHLAND-AS),77.22.143.x/24,yes,blocked,blocked,none,2017-08-20
31334 (KABELDEUTSCHLAND-AS),2a02:8109:16xx::/40,no,blocked,blocked,/64,2017-08-20
3320 (DTAG),46.83.54.x/24,yes,rewritten,rewritten,none,2017-08-20
3209 (VODANET),178.3.105.x/24,yes,blocked,blocked,none,2017-08-20
3320 (DTAG),93.255.81.x/24,yes,blocked,blocked,none,2017-08-20
3320 (DTAG),2003:6:53xx::/40,yes,blocked,blocked,none,2017-08-20
3320 (DTAG),91.54.2.x/24,yes,blocked,blocked,none,2017-08-20
3209 (VODANET),84.63.200.x/24,yes,blocked,blocked,none,2017-08-20
31334 (KABELDEUTSCHLAND-AS),77.22.143.x/24,yes,blocked,blocked,none,2017-08-20
31334 (KABELDEUTSCHLAND-AS),2a02:8109:16xx::/40,no,blocked,blocked,/64,2017-08-20
14061 (DIGITALOCEAN-ASN),46.101.240.x/24,no,blocked,blocked,none,2017-08-20
24940 (HETZNER-AS),176.9.149.x/24,no,blocked,blocked,/26,2017-08-20
3320 (DTAG),79.223.52.x/24,yes,blocked,blocked,none,2017-08-20
3320 (DTAG),2003:73:afxx::/40,no,blocked,blocked,/104,2017-08-20
24940 (HETZNER-AS),46.4.103.x/24,no,blocked,blocked,/25,2017-08-20
24940 (HETZNER-AS),2a01:4f8:1xx::/40,no,blocked,blocked,/64,2017-08-20
8881 (VERSATEL),87.122.65.x/24,yes,blocked,blocked,none,2017-08-20
3320 (DTAG),46.83.37.x/24,yes,rewritten,rewritten,none,2017-08-19
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/72,2017-08-19
12337 (NORIS-NETWORK),62.128.1.x/24,yes,blocked,blocked,none,2017-08-19
12337 (NORIS-NETWORK),2001:780:xx::/40,no,blocked,blocked,/56,2017-08-19
60294 (DE-DGW),185.22.142.x/24,yes,rewritten,rewritten,none,2017-08-19
3209 (VODANET),92.209.43.x/24,yes,blocked,blocked,none,2017-08-19
3320 (DTAG),80.187.105.x/24,yes,unknown,unknown,none,2017-08-19
3320 (DTAG),2a01:598:81xx::/40,no,unknown,unknown,none,2017-08-19
3320 (DTAG),80.187.105.x/24,yes,unknown,unknown,none,2017-08-19
3209 (VODANET),92.209.62.x/24,yes,blocked,blocked,none,2017-08-19
3320 (DTAG),84.141.23.x/24,yes,blocked,blocked,none,2017-08-19
3320 (DTAG),2003:ce:c3xx::/40,no,blocked,blocked,/56,2017-08-19
3209 (VODANET),92.209.43.x/24,yes,blocked,blocked,none,2017-08-19
3320 (DTAG),91.54.10.x/24,yes,blocked,blocked,none,2017-08-19
6805 (TDDE-ASN1),78.51.162.x/24,yes,blocked,blocked,none,2017-08-19
3320 (DTAG),93.255.81.x/24,yes,blocked,blocked,none,2017-08-19
3320 (DTAG),2003:6:53xx::/40,yes,blocked,blocked,none,2017-08-19
42652 (DELUNET),188.210.56.x/24,yes,rewritten,rewritten,none,2017-08-19
3320 (DTAG),84.181.162.x/24,yes,blocked,blocked,none,2017-08-19
3320 (DTAG),2003:73:afxx::/40,no,blocked,blocked,none,2017-08-19
8881 (VERSATEL),89.27.237.x/24,yes,blocked,blocked,none,2017-08-19
8881 (VERSATEL),87.122.79.x/24,yes,blocked,blocked,none,2017-08-19
3320 (DTAG),46.83.32.x/24,yes,rewritten,rewritten,none,2017-08-18
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/56,2017-08-18
31334 (KABELDEUTSCHLAND-AS),95.91.232.x/24,yes,blocked,blocked,none,2017-08-18
31334 (KABELDEUTSCHLAND-AS),2a02:810d:16xx::/40,no,blocked,blocked,/104,2017-08-18
60294 (DE-DGW),185.22.142.x/24,yes,rewritten,rewritten,none,2017-08-18
35244 (KMS-DE_AS),77.47.118.x/24,yes,blocked,blocked,none,2017-08-18
35244 (KMS-DE_AS),2001:4c50:1xx::/40,no,blocked,blocked,/56,2017-08-18
3320 (DTAG),91.14.151.x/24,yes,blocked,blocked,none,2017-08-18
8881 (VERSATEL),89.27.237.x/24,yes,blocked,blocked,none,2017-08-18
8881 (VERSATEL),89.27.237.x/24,yes,unknown,unknown,none,2017-08-18
8220 (COLT),213.61.98.x/24,yes,rewritten,blocked,/29,2017-08-18
8220 (COLT),213.61.98.x/24,yes,rewritten,blocked,none,2017-08-18
3320 (DTAG),84.136.247.x/24,yes,blocked,blocked,none,2017-08-18
3320 (DTAG),2003:62:44xx::/40,no,blocked,blocked,/64,2017-08-18
3320 (DTAG),84.136.247.x/24,yes,blocked,blocked,none,2017-08-18
3320 (DTAG),2003:62:44xx::/40,no,unknown,unknown,none,2017-08-18
3320 (DTAG),93.255.81.x/24,yes,blocked,blocked,none,2017-08-18
3320 (DTAG),2003:6:53xx::/40,yes,blocked,blocked,none,2017-08-18
3320 (DTAG),79.242.116.x/24,yes,blocked,blocked,none,2017-08-18
3320 (DTAG),79.223.44.x/24,yes,blocked,blocked,none,2017-08-18
3320 (DTAG),2003:73:afxx::/40,no,blocked,blocked,/120,2017-08-18
8881 (VERSATEL),89.245.203.x/24,yes,blocked,blocked,none,2017-08-18
3320 (DTAG),46.83.43.x/24,yes,rewritten,rewritten,none,2017-08-18
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/56,2017-08-18
15943 (WTNET-AS),46.59.141.x/24,yes,rewritten,rewritten,none,2017-08-17
3320 (DTAG),46.83.47.x/24,yes,rewritten,rewritten,none,2017-08-17
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/56,2017-08-17
6805 (TDDE-ASN1),78.52.228.x/24,yes,blocked,blocked,none,2017-08-17
6805 (TDDE-ASN1),92.229.87.x/24,yes,blocked,blocked,none,2017-08-17
50629 (LWLCOM),31.209.95.x/24,yes,rewritten,rewritten,none,2017-08-17
3320 (DTAG),93.255.81.x/24,yes,blocked,blocked,none,2017-08-17
3320 (DTAG),2003:6:53xx::/40,yes,blocked,blocked,none,2017-08-17
3320 (DTAG),93.244.27.x/24,yes,blocked,blocked,none,2017-08-17
8881 (VERSATEL),89.245.194.x/24,yes,blocked,blocked,none,2017-08-17
3320 (DTAG),79.223.45.x/24,yes,blocked,blocked,none,2017-08-17
3320 (DTAG),2003:73:afxx::/40,no,blocked,blocked,/72,2017-08-17
3320 (DTAG),46.83.47.x/24,yes,rewritten,rewritten,none,2017-08-16
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/56,2017-08-16
6830 (LGI-UPC),109.91.38.x/24,yes,blocked,blocked,none,2017-08-16
6830 (LGI-UPC),2a02:908:cxx::/40,no,blocked,blocked,/64,2017-08-16
6805 (TDDE-ASN1),77.178.156.x/24,yes,rewritten,rewritten,none,2017-08-16
31334 (KABELDEUTSCHLAND-AS),95.91.225.x/24,yes,rewritten,rewritten,none,2017-08-16
31334 (KABELDEUTSCHLAND-AS),2a02:8108:4axx::/40,no,blocked,blocked,/64,2017-08-16
3320 (DTAG),84.136.247.x/24,yes,blocked,blocked,none,2017-08-16
3320 (DTAG),2003:62:44xx::/40,no,blocked,blocked,/64,2017-08-16
553 (BELWUE),141.70.82.x/24,yes,unknown,unknown,none,2017-08-16
3320 (DTAG),79.223.38.x/24,yes,blocked,blocked,none,2017-08-16
3320 (DTAG),2003:73:afxx::/40,no,blocked,blocked,/88,2017-08-16
3320 (DTAG),93.255.81.x/24,yes,blocked,blocked,none,2017-08-16
3320 (DTAG),2003:6:53xx::/40,yes,blocked,blocked,none,2017-08-16
15465 (SiemensDE),194.138.39.x/24,yes,unknown,unknown,none,2017-08-16
3320 (DTAG),79.208.18.x/24,yes,unknown,unknown,none,2017-08-16
6805 (TDDE-ASN1),77.179.215.x/24,yes,blocked,blocked,none,2017-08-16
8881 (VERSATEL),89.27.237.x/24,yes,unknown,unknown,none,2017-08-16
31334 (KABELDEUTSCHLAND-AS),31.18.22.x/24,yes,blocked,blocked,none,2017-08-16
6939 (HURRICANE),2001:470:1fxx::/40,no,blocked,blocked,/64,2017-08-16
8881 (VERSATEL),83.135.127.x/24,yes,blocked,blocked,none,2017-08-16
3320 (DTAG),46.83.47.x/24,yes,rewritten,rewritten,none,2017-08-15
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/56,2017-08-15
28753 (LEASEWEB-DE),178.162.199.x/24,yes,blocked,blocked,none,2017-08-15
3320 (DTAG),93.255.81.x/24,yes,blocked,blocked,none,2017-08-15
3320 (DTAG),2003:6:53xx::/40,yes,blocked,blocked,none,2017-08-15
29562 (KabelBW-ASN),5.158.140.x/24,yes,rewritten,blocked,none,2017-08-15
3209 (VODANET),88.77.167.x/24,yes,blocked,blocked,none,2017-08-15
8881 (VERSATEL),87.122.65.x/24,yes,blocked,blocked,none,2017-08-15
3320 (DTAG),79.223.49.x/24,yes,blocked,blocked,none,2017-08-15
3320 (DTAG),2003:73:afxx::/40,no,blocked,blocked,/64,2017-08-15
31334 (KABELDEUTSCHLAND-AS),31.18.22.x/24,yes,blocked,blocked,none,2017-08-15
6939 (HURRICANE),2001:470:1fxx::/40,no,blocked,blocked,/64,2017-08-15
3320 (DTAG),46.83.47.x/24,yes,rewritten,rewritten,none,2017-08-14
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/56,2017-08-14
3320 (DTAG),79.223.49.x/24,yes,blocked,blocked,none,2017-08-14
3320 (DTAG),2003:73:afxx::/40,no,blocked,blocked,none,2017-08-14
3320 (DTAG),46.83.36.x/24,yes,rewritten,rewritten,none,2017-08-14
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/56,2017-08-14
3209 (VODANET),178.3.44.x/24,yes,blocked,blocked,none,2017-08-14
3320 (DTAG),87.175.174.x/24,yes,blocked,blocked,none,2017-08-14
3320 (DTAG),2003:d8:6bxx::/40,no,blocked,blocked,/56,2017-08-14
3320 (DTAG),93.255.81.x/24,yes,blocked,blocked,none,2017-08-14
3320 (DTAG),2003:6:53xx::/40,yes,blocked,blocked,none,2017-08-14
553 (BELWUE),141.10.85.x/24,no,blocked,blocked,none,2017-08-14
24961 (MYLOC-AS),46.20.46.x/24,no,blocked,blocked,/23,2017-08-14
8220 (COLT),213.61.98.x/24,yes,rewritten,blocked,/29,2017-08-14
3209 (VODANET),178.3.44.x/24,yes,blocked,blocked,none,2017-08-14
8220 (COLT),213.61.98.x/24,yes,rewritten,blocked,/29,2017-08-14
8881 (VERSATEL),87.122.65.x/24,yes,blocked,blocked,none,2017-08-14
28753 (LEASEWEB-DE),84.16.242.x/24,yes,blocked,blocked,none,2017-08-14
28753 (LEASEWEB-DE),2a00:c98:20xx::/40,yes,blocked,blocked,none,2017-08-14
3320 (DTAG),79.223.51.x/24,yes,blocked,blocked,none,2017-08-13
3320 (DTAG),2003:73:afxx::/40,no,blocked,blocked,none,2017-08-13
3320 (DTAG),46.83.46.x/24,yes,rewritten,rewritten,none,2017-08-13
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/56,2017-08-13
24940 (HETZNER-AS),138.201.69.x/24,no,blocked,blocked,/27,2017-08-13
8881 (VERSATEL),89.245.76.x/24,yes,blocked,blocked,none,2017-08-13
31334 (KABELDEUTSCHLAND-AS),146.52.113.x/24,yes,blocked,blocked,none,2017-08-13
31334 (KABELDEUTSCHLAND-AS),2a02:810c:c6xx::/40,no,blocked,blocked,/64,2017-08-13
13101 (TNG-AS),86.103.234.x/24,yes,blocked,blocked,none,2017-08-13
3320 (DTAG),88.128.80.x/24,yes,unknown,unknown,none,2017-08-13
6805 (TDDE-ASN1),78.52.232.x/24,yes,blocked,blocked,none,2017-08-13
553 (BELWUE),141.10.85.x/24,no,blocked,blocked,/26,2017-08-13
3320 (DTAG),93.255.81.x/24,yes,blocked,blocked,none,2017-08-13
3320 (DTAG),2003:6:53xx::/40,yes,blocked,blocked,none,2017-08-13
14061 (DIGITALOCEAN-ASN),46.101.240.x/24,no,blocked,blocked,none,2017-08-13
24940 (HETZNER-AS),176.9.149.x/24,no,blocked,blocked,/26,2017-08-13
24940 (HETZNER-AS),46.4.103.x/24,no,blocked,blocked,/25,2017-08-13
24940 (HETZNER-AS),2a01:4f8:1xx::/40,no,blocked,blocked,/64,2017-08-13
8881 (VERSATEL),89.245.122.x/24,yes,blocked,blocked,none,2017-08-13
3320 (DTAG),46.83.40.x/24,yes,rewritten,rewritten,none,2017-08-13
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/56,2017-08-13
3320 (DTAG),79.223.60.x/24,yes,blocked,blocked,none,2017-08-12
3320 (DTAG),2003:73:afxx::/40,no,blocked,blocked,none,2017-08-12
3320 (DTAG),46.83.40.x/24,yes,rewritten,rewritten,none,2017-08-12
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/56,2017-08-12
3209 (VODANET),84.61.121.x/24,yes,blocked,blocked,none,2017-08-12
3209 (VODANET),84.61.121.x/24,yes,blocked,blocked,none,2017-08-12
3320 (DTAG),93.255.81.x/24,yes,blocked,blocked,none,2017-08-12
3320 (DTAG),2003:6:53xx::/40,yes,blocked,blocked,none,2017-08-12
21413 (ENVIA-TEL-AS),77.235.164.x/24,yes,blocked,blocked,none,2017-08-12
8881 (VERSATEL),89.245.206.x/24,yes,blocked,blocked,none,2017-08-12
3320 (DTAG),79.223.63.x/24,yes,blocked,blocked,none,2017-08-11
3320 (DTAG),2003:73:afxx::/40,no,blocked,blocked,/88,2017-08-11
3320 (DTAG),46.83.36.x/24,yes,rewritten,rewritten,none,2017-08-11
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,none,2017-08-11
31334 (KABELDEUTSCHLAND-AS),31.18.22.x/24,yes,blocked,blocked,none,2017-08-11
6939 (HURRICANE),2001:470:1fxx::/40,no,blocked,blocked,none,2017-08-11
60294 (DE-DGW),185.22.142.x/24,yes,rewritten,rewritten,none,2017-08-11
35244 (KMS-DE_AS),77.47.118.x/24,yes,blocked,blocked,none,2017-08-11
35244 (KMS-DE_AS),2001:4c50:1xx::/40,no,blocked,blocked,/56,2017-08-11
21413 (ENVIA-TEL-AS),94.100.74.x/24,yes,blocked,blocked,none,2017-08-11
42652 (DELUNET),156.67.138.x/24,yes,rewritten,rewritten,none,2017-08-11
42652 (DELUNET),2a01:5c0:xx::/40,no,blocked,blocked,/64,2017-08-11
6805 (TDDE-ASN1),77.188.100.x/24,yes,blocked,blocked,none,2017-08-11
3320 (DTAG),91.14.148.x/24,yes,blocked,blocked,none,2017-08-11
31334 (KABELDEUTSCHLAND-AS),31.18.22.x/24,yes,blocked,blocked,none,2017-08-11
6939 (HURRICANE),2001:470:1fxx::/40,no,blocked,blocked,/64,2017-08-11
6805 (TDDE-ASN1),78.55.120.x/24,yes,rewritten,rewritten,none,2017-08-11
42652 (DELUNET),156.67.139.x/24,yes,rewritten,rewritten,none,2017-08-11
42652 (DELUNET),2a01:5c0:xx::/40,no,blocked,blocked,/64,2017-08-11
28753 (LEASEWEB-DE),178.162.198.x/24,yes,unknown,unknown,none,2017-08-11
8881 (VERSATEL),89.27.237.x/24,yes,unknown,unknown,none,2017-08-11
3320 (DTAG),84.181.172.x/24,yes,blocked,blocked,none,2017-08-11
3320 (DTAG),2003:73:afxx::/40,no,blocked,blocked,/104,2017-08-11
3209 (VODANET),92.76.206.x/24,yes,blocked,blocked,none,2017-08-11
6805 (TDDE-ASN1),77.188.100.x/24,yes,blocked,blocked,none,2017-08-11
3320 (DTAG),93.255.81.x/24,yes,blocked,blocked,none,2017-08-11
3320 (DTAG),2003:6:53xx::/40,yes,blocked,blocked,none,2017-08-11
31334 (KABELDEUTSCHLAND-AS),31.18.22.x/24,yes,unknown,unknown,none,2017-08-11
6939 (HURRICANE),2001:470:1fxx::/40,no,blocked,blocked,/104,2017-08-11
21413 (ENVIA-TEL-AS),94.100.74.x/24,yes,blocked,blocked,none,2017-08-11
31334 (KABELDEUTSCHLAND-AS),91.65.148.x/24,yes,unknown,unknown,none,2017-08-11
8881 (VERSATEL),87.122.71.x/24,yes,blocked,blocked,none,2017-08-11
3320 (DTAG),84.181.172.x/24,yes,blocked,blocked,none,2017-08-10
3320 (DTAG),2003:73:afxx::/40,no,blocked,blocked,/96,2017-08-10
3320 (DTAG),46.83.47.x/24,yes,rewritten,rewritten,none,2017-08-10
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,none,2017-08-10
42652 (DELUNET),156.67.136.x/24,yes,rewritten,rewritten,none,2017-08-10
42652 (DELUNET),2a01:5c0:xx::/40,no,blocked,blocked,/64,2017-08-10
6805 (TDDE-ASN1),85.179.93.x/24,yes,blocked,blocked,none,2017-08-10
6805 (TDDE-ASN1),78.52.241.x/24,yes,blocked,blocked,none,2017-08-10
6805 (TDDE-ASN1),78.52.241.x/24,yes,blocked,blocked,none,2017-08-10
6805 (TDDE-ASN1),77.179.15.x/24,yes,rewritten,rewritten,none,2017-08-10
553 (BELWUE),141.70.82.x/24,yes,unknown,unknown,none,2017-08-10
3320 (DTAG),91.54.12.x/24,yes,blocked,blocked,none,2017-08-10
3320 (DTAG),84.181.175.x/24,yes,blocked,blocked,none,2017-08-10
3320 (DTAG),2003:73:afxx::/40,no,blocked,blocked,/64,2017-08-10
8881 (VERSATEL),87.123.183.x/24,yes,blocked,blocked,none,2017-08-10
6805 (TDDE-ASN1),92.229.88.x/24,yes,blocked,blocked,none,2017-08-10
3209 (VODANET),84.63.212.x/24,yes,blocked,blocked,none,2017-08-10
50629 (LWLCOM),31.209.95.x/24,yes,rewritten,rewritten,none,2017-08-10
12502 (NEPUSTILNET-AS01),193.105.105.x/24,no,blocked,blocked,/26,2017-08-10
12502 (NEPUSTILNET-AS01),2001:14f8:2xx::/40,no,blocked,blocked,/64,2017-08-10
12502 (NEPUSTILNET-AS01),193.105.105.x/24,no,received,received,/8,2017-08-10
12502 (NEPUSTILNET-AS01),2001:14f8:2xx::/40,no,received,received,/16,2017-08-10
3320 (DTAG),84.141.22.x/24,yes,blocked,blocked,none,2017-08-10
3320 (DTAG),2003:ce:c3xx::/40,no,blocked,blocked,/56,2017-08-10
3320 (DTAG),93.244.158.x/24,yes,blocked,blocked,none,2017-08-10
8881 (VERSATEL),87.123.178.x/24,yes,blocked,blocked,none,2017-08-10
3320 (DTAG),46.83.44.x/24,yes,rewritten,rewritten,none,2017-08-09
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/56,2017-08-09
6805 (TDDE-ASN1),77.177.207.x/24,yes,rewritten,rewritten,none,2017-08-09
31334 (KABELDEUTSCHLAND-AS),95.91.225.x/24,yes,rewritten,rewritten,none,2017-08-09
31334 (KABELDEUTSCHLAND-AS),2a02:8108:4axx::/40,no,blocked,blocked,/64,2017-08-09
42652 (DELUNET),156.67.136.x/24,yes,rewritten,rewritten,none,2017-08-09
42652 (DELUNET),2a01:5c0:xx::/40,no,blocked,blocked,/64,2017-08-09
3209 (VODANET),92.76.206.x/24,yes,blocked,blocked,none,2017-08-09
24940 (HETZNER-AS),138.201.69.x/24,no,blocked,blocked,/27,2017-08-09
42652 (DELUNET),156.67.136.x/24,yes,rewritten,rewritten,none,2017-08-09
42652 (DELUNET),2a01:5c0:xx::/40,no,blocked,blocked,/64,2017-08-09
42652 (DELUNET),156.67.139.x/24,yes,rewritten,rewritten,none,2017-08-09
42652 (DELUNET),2a01:5c0:xx::/40,no,blocked,blocked,/64,2017-08-09
35244 (KMS-DE_AS),77.47.118.x/24,yes,blocked,blocked,none,2017-08-09
35244 (KMS-DE_AS),2001:4c50:1xx::/40,no,blocked,blocked,/56,2017-08-09
3320 (DTAG),93.255.81.x/24,yes,blocked,blocked,none,2017-08-09
3320 (DTAG),2003:6:53xx::/40,yes,blocked,blocked,none,2017-08-09
6805 (TDDE-ASN1),92.229.85.x/24,yes,blocked,blocked,none,2017-08-09
3320 (DTAG),93.236.146.x/24,yes,unknown,unknown,none,2017-08-09
21413 (ENVIA-TEL-AS),83.221.233.x/24,yes,blocked,blocked,none,2017-08-09
15465 (SiemensDE),194.138.39.x/24,yes,unknown,unknown,none,2017-08-09
553 (BELWUE),141.10.85.x/24,no,blocked,blocked,/26,2017-08-09
8881 (VERSATEL),89.245.202.x/24,yes,blocked,blocked,none,2017-08-09
3320 (DTAG),46.83.47.x/24,yes,rewritten,rewritten,none,2017-08-08
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/56,2017-08-08
42652 (DELUNET),156.67.138.x/24,yes,rewritten,rewritten,none,2017-08-08
42652 (DELUNET),2a01:5c0:xx::/40,no,blocked,blocked,/64,2017-08-08
553 (BELWUE),141.10.85.x/24,no,blocked,blocked,/26,2017-08-08
42652 (DELUNET),156.67.136.x/24,yes,rewritten,rewritten,none,2017-08-08
42652 (DELUNET),2a01:5c0:xx::/40,no,blocked,blocked,/64,2017-08-08
3209 (VODANET),88.77.162.x/24,yes,blocked,blocked,none,2017-08-08
3209 (VODANET),178.7.40.x/24,yes,rewritten,rewritten,none,2017-08-08
29562 (KabelBW-ASN),5.158.140.x/24,yes,rewritten,blocked,none,2017-08-08
25291 (SysEleven),176.74.57.x/24,yes,unknown,unknown,none,2017-08-08
3320 (DTAG),93.244.158.x/24,yes,blocked,blocked,none,2017-08-08
21413 (ENVIA-TEL-AS),94.100.74.x/24,yes,blocked,blocked,none,2017-08-08
3209 (VODANET),88.77.162.x/24,yes,blocked,blocked,none,2017-08-08
6805 (TDDE-ASN1),92.229.93.x/24,yes,blocked,blocked,none,2017-08-08
30823 (COMBAHTON),5.1.80.x/24,no,blocked,blocked,/23,2017-08-08
3320 (DTAG),84.136.247.x/24,yes,blocked,blocked,none,2017-08-08
3320 (DTAG),2003:62:44xx::/40,no,blocked,blocked,/64,2017-08-08
8881 (VERSATEL),87.122.66.x/24,yes,blocked,blocked,none,2017-08-08
31334 (KABELDEUTSCHLAND-AS),31.18.22.x/24,yes,blocked,blocked,none,2017-08-07
6939 (HURRICANE),2001:470:1fxx::/40,no,blocked,blocked,/64,2017-08-07
3320 (DTAG),46.83.47.x/24,yes,rewritten,rewritten,none,2017-08-07
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/56,2017-08-07
31334 (KABELDEUTSCHLAND-AS),31.18.22.x/24,yes,blocked,blocked,none,2017-08-07
6939 (HURRICANE),2001:470:1fxx::/40,no,blocked,blocked,/64,2017-08-07
15943 (WTNET-AS),84.46.13.x/24,yes,rewritten,rewritten,none,2017-08-07
15943 (WTNET-AS),2a02:2028:8xx::/40,no,blocked,blocked,/56,2017-08-07
42652 (DELUNET),156.67.139.x/24,yes,rewritten,rewritten,none,2017-08-07
42652 (DELUNET),2a01:5c0:xx::/40,no,blocked,blocked,/64,2017-08-07
3209 (VODANET),88.77.160.x/24,yes,blocked,blocked,none,2017-08-07
3320 (DTAG),93.255.81.x/24,yes,blocked,blocked,none,2017-08-07
3320 (DTAG),2003:6:53xx::/40,yes,blocked,blocked,none,2017-08-07
31334 (KABELDEUTSCHLAND-AS),91.65.148.x/24,yes,unknown,unknown,none,2017-08-07
3320 (DTAG),87.175.174.x/24,yes,blocked,blocked,none,2017-08-07
3320 (DTAG),2003:d8:6bxx::/40,no,blocked,blocked,/56,2017-08-07
12337 (NORIS-NETWORK),62.128.1.x/24,yes,blocked,blocked,none,2017-08-07
12337 (NORIS-NETWORK),2001:780:xx::/40,no,blocked,blocked,none,2017-08-07
6805 (TDDE-ASN1),92.229.85.x/24,yes,blocked,blocked,none,2017-08-07
24961 (MYLOC-AS),46.20.46.x/24,no,blocked,blocked,none,2017-08-07
553 (BELWUE),141.10.85.x/24,no,blocked,blocked,/26,2017-08-07
5605 (NETUSE),195.244.232.x/24,yes,unknown,unknown,none,2017-08-07
21413 (ENVIA-TEL-AS),193.98.116.x/24,yes,blocked,blocked,none,2017-08-07
3209 (VODANET),88.77.160.x/24,yes,blocked,blocked,none,2017-08-07
6805 (TDDE-ASN1),78.53.4.x/24,yes,blocked,blocked,none,2017-08-07
6805 (TDDE-ASN1),78.53.4.x/24,yes,blocked,blocked,none,2017-08-07
6805 (TDDE-ASN1),78.53.4.x/24,yes,blocked,blocked,none,2017-08-07
3209 (VODANET),178.7.40.x/24,yes,blocked,blocked,none,2017-08-07
8881 (VERSATEL),87.122.73.x/24,yes,blocked,blocked,none,2017-08-07
3320 (DTAG),46.83.47.x/24,yes,rewritten,rewritten,none,2017-08-06
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/56,2017-08-06
6805 (TDDE-ASN1),78.52.231.x/24,yes,blocked,blocked,none,2017-08-06
6805 (TDDE-ASN1),78.52.231.x/24,yes,blocked,blocked,none,2017-08-06
31334 (KABELDEUTSCHLAND-AS),146.52.113.x/24,yes,blocked,blocked,none,2017-08-06
31334 (KABELDEUTSCHLAND-AS),2a02:810c:c6xx::/40,no,blocked,blocked,/64,2017-08-06
8881 (VERSATEL),87.122.9.x/24,yes,blocked,blocked,none,2017-08-06
31334 (KABELDEUTSCHLAND-AS),95.91.253.x/24,yes,rewritten,rewritten,none,2017-08-06
3209 (VODANET),92.73.248.x/24,yes,blocked,blocked,none,2017-08-06
6805 (TDDE-ASN1),78.52.231.x/24,yes,blocked,blocked,none,2017-08-06
6805 (TDDE-ASN1),78.52.231.x/24,yes,blocked,blocked,none,2017-08-06
6805 (TDDE-ASN1),78.52.231.x/24,yes,blocked,blocked,none,2017-08-06
6805 (TDDE-ASN1),78.52.231.x/24,yes,blocked,blocked,none,2017-08-06
13101 (TNG-AS),86.103.221.x/24,yes,blocked,blocked,none,2017-08-06
6805 (TDDE-ASN1),92.229.92.x/24,yes,blocked,blocked,none,2017-08-06
3209 (VODANET),92.73.248.x/24,yes,blocked,blocked,none,2017-08-06
6805 (TDDE-ASN1),78.52.231.x/24,yes,blocked,blocked,none,2017-08-06
6805 (TDDE-ASN1),78.52.231.x/24,yes,blocked,blocked,none,2017-08-06
3320 (DTAG),93.255.81.x/24,yes,blocked,blocked,none,2017-08-06
3320 (DTAG),2003:6:53xx::/40,yes,blocked,blocked,none,2017-08-06
6805 (TDDE-ASN1),78.52.23.x/24,yes,blocked,blocked,none,2017-08-06
6805 (TDDE-ASN1),78.52.231.x/24,yes,blocked,blocked,none,2017-08-06
21413 (ENVIA-TEL-AS),77.235.168.x/24,yes,blocked,blocked,none,2017-08-06
14061 (DIGITALOCEAN-ASN),46.101.240.x/24,no,blocked,blocked,none,2017-08-06
24940 (HETZNER-AS),46.4.103.x/24,no,blocked,blocked,none,2017-08-06
24940 (HETZNER-AS),2a01:4f8:1xx::/40,no,blocked,blocked,/64,2017-08-06
24940 (HETZNER-AS),176.9.149.x/24,no,blocked,blocked,/26,2017-08-06
8881 (VERSATEL),83.135.126.x/24,yes,blocked,blocked,none,2017-08-06
3320 (DTAG),46.83.32.x/24,yes,rewritten,rewritten,none,2017-08-06
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,/56,2017-08-06
3320 (DTAG),46.83.33.x/24,yes,rewritten,rewritten,none,2017-08-05
3320 (DTAG),2003:ed:f3xx::/40,no,blocked,blocked,none,2017-08-05
3320 (DTAG),84.160.55.x/24,yes,blocked,blocked,none,2017-08-05
